회사명0,거래소코드1,회계연도2,[공통]   당기순손익(요약)(IFRS)3,[공통]   *영업에서 창출된 현금흐름(요약)(IFRS)4,[공통]총자본순이익률(IFRS)5,[공통]부채비율(IFRS)6,PCR(최고)(IFRS)7,[공통]   보통주(IFRS)8,[공통]   우선주(IFRS)9,[공통]매출액증가율(IFRS)10,[공통]순이익증가율(IFRS),[공통]총자본회전률(IFRS),종가
(주)경동인베스트,12320,Dec-19,-918,-1524,-0.29,2.68,114.72,2365023,0,15.82,0,0.03,36650
(주)경동인베스트,12320,Dec-20,1310,-2381,0.42,0.47,0,2365023,0,-10.88,0,0.02,31200
(주)경동인베스트,12320,Dec-21,357,-1487,0.12,0.39,146.17,2365023,0,15.14,-72.72,0.03,35350
(주)경방,50,Dec-11,-1822,7551,-0.14,96.85,0,2080000,0,-0.71,0,0.21,93800
(주)경방,50,Dec-12,-7074,45960,-0.54,94.36,10.5,2080000,0,-3.75,0,0.2,89600
(주)경방,50,Dec-13,15104,62817,1.18,83.97,7.27,2492298,0,-0.24,0,0.21,109000
(주)경방,50,Dec-14,14236,40520,1.12,95.68,18.54,2741527,0,-2.95,-5.75,0.2,182000
(주)경방,50,Dec-15,21605,52391,1.7,87.49,16.48,2741527,0,19.75,51.76,0.24,192500
(주)경방,50,Dec-16,30978,68377,2.48,79.22,9.77,27415270,0,1.99,43.38,0.25,15300
(주)경방,50,Dec-17,25679,66482,2.11,68.65,9.06,27415270,0,-8.21,-17.1,0.24,13900
(주)경방,50,Dec-18,29198,43029,2.41,68.21,15.88,27415270,0,-3.13,13.7,0.23,10800
(주)경방,50,Dec-19,22224,78786,1.76,75,5.27,27415270,0,-9.15,-23.89,0.2,9280
(주)경방,50,Dec-20,26011,56518,2.07,59.64,8.95,27415270,0,-10.84,17.04,0.18,12400
(주)경방,50,Dec-21,23306,36580,1.92,58.36,0,27415270,0,20.2,-10.4,0.22,13750
(주)경보제약,214390,Dec-11,,,,,,,,,,,
(주)경보제약,214390,Dec-12,,,,,,,,,,,
(주)경보제약,214390,Dec-13,18025,28044,12.57,116.53,0,2151617,0,0,0,1.13,
(주)경보제약,214390,Dec-14,8636,22903,5.55,145.92,0,2151617,0,4.66,-52.09,1.09,
(주)경보제약,214390,Dec-15,26110,24645,14.36,59.17,206.37,23906860,0,4.86,202.34,0.98,14200
(주)경보제약,214390,Dec-16,12706,30323,6.37,57.44,21.52,23906860,0,4.88,-51.34,0.94,13950
(주)경보제약,214390,Dec-17,17963,29431,8.79,44.77,13.71,23906860,0,2.64,41.38,0.94,12550
(주)경보제약,214390,Dec-18,13116,8692,6.15,48.73,0,23906860,0,5.05,-26.98,0.94,10250
(주)경보제약,214390,Dec-19,5285,28327,2.3,59.43,11.67,23906860,0,-4.79,-59.7,0.83,8260
(주)경보제약,214390,Dec-20,9404,22252,3.83,62.27,25.98,23906860,0,12.3,77.94,0.88,16350
(주)경보제약,214390,Dec-21,-7495,20059,-3.06,62.65,24.88,23906860,0,-20.73,0,0.7,10750
(주)경인양행,12610,Dec-11,2789,10393,1.12,54.72,16.54,37500000,0,-13.62,-17.18,0.52,4035
(주)경인양행,12610,Dec-12,4475,16038,1.84,48.69,11.21,37500000,0,9.79,60.49,0.58,2730
(주)경인양행,12610,Dec-13,12327,1210,4.78,54.19,0,40396365,0,29.58,175.44,0.71,4150
(주)경인양행,12610,Dec-14,9090,21918,3.35,43.39,21.67,40396365,0,3.98,-26.26,0.7,4260
(주)경인양행,12610,Dec-15,107,2117,0.04,47.27,0,40396365,0,-8.08,-98.82,0.65,3670
(주)경인양행,12610,Dec-16,3725,9093,1.32,51.83,34.01,40396365,0,2.43,3370.58,0.64,4990
(주)경인양행,12610,Dec-17,531,3197,0.18,55.58,427.19,40396365,0,8.2,-85.74,0.66,5800
(주)경인양행,12610,Dec-18,7420,2882,2.31,73.99,329.61,40396365,0,14.79,1296.59,0.69,5800
(주)경인양행,12610,Dec-19,4798,3843,1.32,89.5,0,40786365,0,10.14,-35.34,0.68,7740
(주)경인양행,12610,Dec-20,-10223,37879,-2.67,101.53,11.57,41276365,0,-12.59,0,0.56,7040
(주)경인양행,12610,Dec-21,18016,3057,4.25,121.84,242.45,41576365,0,28.85,0,0.65,6940
(주)고려시멘트,198440,Dec-14,68,-34,,,,7000000,0,,,,2045
(주)고려시멘트,198440,Dec-15,186,-51,1.23,10.18,85.46,7000000,0,0,0,0,2020
(주)고려시멘트,198440,Dec-16,137,-41,0.9,10.53,174.49,7000000,0,0,-26.07,0,1995
(주)고려시멘트,198440,Dec-17,1004,4609,0.87,49.73,30.75,30479960,0,0,0,0.76,1720
(주)고려시멘트,198440,Dec-18,4646,3054,3.82,47.42,82.41,31979960,0,-2.15,362.85,0.7,2595
(주)고려시멘트,198440,Dec-19,3396,5056,2.67,43.63,52.01,31979960,0,-17.32,-26.89,0.56,3075
(주)고려시멘트,198440,Dec-20,4445,9278,3.67,24.88,16.49,31979960,0,-1.04,30.88,0.58,3030
(주)고려시멘트,198440,Dec-21,4639,14210,3.54,25.29,13.41,31979960,0,-6.43,4.36,0.5,3850
(주)고바이오랩,348150,Dec-19,0,-3794,,,,7098600,0,,,,
(주)고바이오랩,348150,Dec-20,0,-9860,-101.15,2.85,0,15518506,0,0,0,0.08,43350
(주)고바이오랩,348150,Dec-21,-17475,-5613,-22.42,14.71,0,16270559,1751715,-36.98,0,0.04,20600
(주)고영테크놀러지,98460,Dec-11,16581,16981,21.19,23.64,23.63,8625888,0,12.63,8.92,1.02,30900
(주)고영테크놀러지,98460,Dec-12,14836,13806,15.61,22.51,26.75,8954134,0,25.67,-10.52,1.06,28100
(주)고영테크놀러지,98460,Dec-13,14817,14871,13.21,21.27,26.03,8955634,0,3.12,-0.13,0.93,27950
(주)고영테크놀러지,98460,Dec-14,22776,24984,17.31,19.88,24.86,13436451,0,30.4,53.72,1.03,42800
(주)고영테크놀러지,98460,Dec-15,23272,20262,15.41,19.91,43.59,13637951,0,2.23,2.18,0.92,38650
(주)고영테크놀러지,98460,Dec-16,28063,21867,15.83,23.33,36.59,13668951,0,10.61,20.59,0.86,45200
(주)고영테크놀러지,98460,Dec-17,28907,15207,14.45,24.79,168.95,13685951,0,23.28,3.01,0.94,82500
(주)고영테크놀러지,98460,Dec-18,42430,51405,17.47,22.12,35.56,13687951,0,16.35,46.78,0.91,82500
(주)고영테크놀러지,98460,Dec-19,34703,41665,11.8,22.22,56.43,13717951,0,-4.7,-18.21,0.71,105500
(주)고영테크놀러지,98460,Dec-20,7447,43760,2.44,19.97,49.42,13730951,0,-25.02,-78.54,0.51,105000
(주)고영테크놀러지,98460,Dec-21,38621,42283,11.53,28.49,247.72,68654755,0,46.52,418.59,0.69,23700
(주)골드앤에스,35290,Dec-11,1101,9460,2.43,104.73,4.46,51658079,0,-5.87,0,1.05,436
(주)골드앤에스,35290,Dec-12,-6036,3206,-12.39,94.5,30.9,71639364,0,-7.65,0,0.9,476
(주)골드앤에스,35290,Dec-13,-16378,-700,-38.28,251.66,0,71639364,0,-16.59,0,0.86,175
(주)골드앤에스,35290,Dec-14,-8059,486,-25.42,217.96,0,12155384,0,-19.61,0,0.93,3360
(주)골드앤에스,35290,Dec-15,-9396,2470,-35.81,57.4,52.37,19704041,0,-24.57,0,0.85,5980
(주)골드앤에스,35290,Dec-16,388,1763,1.85,29.74,73.83,20034620,0,-28.4,0,0.76,3795
(주)골드앤에스,35290,Dec-17,-8063,-895,-45.69,29.68,0,22173875,0,-19.45,0,0.73,4690
(주)골드앤에스,35290,Dec-18,-4046,-2618,-13.61,206.29,0,22761247,0,-32.19,0,0.29,3170
(주)골드앤에스,35290,Dec-19,-24883,-4511,-84.97,0,0,2570137,0,-11.95,0,0.26,11750
(주)골드앤에스,35290,Dec-20,1636,-408,8.91,42.42,0,36223910,0,-45.85,0,0.23,11750
(주)골드앤에스,35290,Dec-21,771,2078,3.3,71.26,209.1,36223910,0,226.35,-52.88,0.58,1305
(주)골드퍼시픽,38530,Dec-11,990,1384,3.92,25.85,24.34,22354839,0,4.84,184.76,0.44,1095
(주)골드퍼시픽,38530,Dec-12,255,-4852,0.89,30.24,0,23180526,0,-6.64,-74.3,0.37,1235
(주)골드퍼시픽,38530,Dec-13,-8456,-4266,-28.01,78.3,0,25706927,0,-38.15,0,0.21,849
(주)골드퍼시픽,38530,Dec-14,-7307,-4772,-23.4,88.95,0,35107470,0,-25.18,0,0.16,1200
(주)골드퍼시픽,38530,Dec-15,-12526,-6645,-42.15,36.69,0,53032282,0,26.08,0,0.21,1620
(주)골드퍼시픽,38530,Dec-16,-23433,-6074,-121.36,488.58,0,58513516,0,56.63,0,0.5,732
(주)골드퍼시픽,38530,Dec-17,-965,-322,-5.12,395.26,0,6655713,0,-47.52,0,0.27,3780
(주)골드퍼시픽,38530,Dec-18,-4380,-1274,-13.72,85.64,0,17136344,0,10.92,0,0.17,1415
(주)골드퍼시픽,38530,Dec-19,-31604,-3031,-57.34,246.22,0,33858959,0,102.89,0,0.21,1620
(주)골드퍼시픽,38530,Dec-20,-1498,3476,-2.08,19.56,37.37,66197245,0,26.6,0,0.2,1435
(주)골드퍼시픽,38530,Dec-21,-19466,-948,-24.52,38.75,0,83267529,0,-39.16,0,0.11,1290
(주)골프존,215000,Dec-15,33263,47492,,,,6275415,0,,,,87900
(주)골프존,215000,Dec-16,35913,39119,20.22,53.28,17.22,6275415,0,0,0,1.11,65300
(주)골프존,215000,Dec-17,75544,51127,36.26,31.76,5.34,6275415,0,-12.7,110.35,0.82,44850
(주)골프존,215000,Dec-18,21663,40218,8.78,28.94,9.77,6275415,0,11.47,-71.32,0.78,33450
(주)골프존,215000,Dec-19,19705,49802,7.04,48.33,13.33,6275415,0,24.78,-9.04,0.85,68900
(주)골프존,215000,Dec-20,36329,93428,11.13,52.27,6.01,6275415,0,17.56,84.37,0.86,69300
(주)골프존,215000,Dec-21,74185,139637,18.52,56.99,9.67,6275415,0,47.06,104.2,1.03,174800
(주)골프존뉴딘홀딩스,121440,Dec-11,47592,46313,17.15,7.22,24.99,12283023,0,13.82,-27.64,0.76,47800
(주)골프존뉴딘홀딩스,121440,Dec-12,72099,71523,16.28,24.72,12.46,12283023,0,31.72,51.49,0.62,62900
(주)골프존뉴딘홀딩스,121440,Dec-13,4493,82165,0.82,37.98,36.54,36849069,0,23.04,-93.77,0.62,20150
(주)골프존뉴딘홀딩스,121440,Dec-14,63571,85352,10.81,23.85,33.85,36849069,0,13.84,1314.83,0.66,25250
(주)골프존뉴딘홀딩스,121440,Dec-15,890007,-7865,151.84,6.16,0,42836818,0,-92.41,1300.01,0.05,7150
(주)골프존뉴딘홀딩스,121440,Dec-16,-20256,-4706,-3.53,10.86,71.75,42836818,0,-5.91,0,0.05,7760
(주)골프존뉴딘홀딩스,121440,Dec-17,-21779,-5687,-3.97,11.7,0,42836818,0,-15.02,0,0.04,5320
(주)골프존뉴딘홀딩스,121440,Dec-18,-7654,-5582,-1.39,16.29,0,42836818,0,-31.49,0,0.03,3685
(주)골프존뉴딘홀딩스,121440,Dec-19,-30342,2281,-5.51,19.43,80.87,42836818,0,67.06,0,0.05,3545
(주)골프존뉴딘홀딩스,121440,Dec-20,27194,5147,4.95,20.05,60.68,42836818,0,113.7,0,0.1,5540
(주)골프존뉴딘홀딩스,121440,Dec-21,134031,7881,21.19,17.57,70.66,42836818,0,39.42,392.88,0.13,8930
(주)공구우먼,366030,Dec-17,,,,,,,,,,,
(주)공구우먼,366030,Dec-18,,,,,,,,,,,
(주)공구우먼,366030,Dec-19,,,,,,,,,,,
(주)공구우먼,366030,Dec-20,4346,5784,18.12,12.82,0,10074,0,0,0,1.36,
(주)공구우먼,366030,Dec-21,8764,9105,31.56,16.34,0,2518500,0,44.78,101.66,1.7,
(주)광림,14200,Dec-11,2583,13692,2.63,52.36,3.9,15208965,0,13.98,19.12,1.08,2080
(주)광림,14200,Dec-12,586,3934,0.67,41.36,30.42,19119243,0,-19.88,-77.3,0.97,1985
(주)광림,14200,Dec-13,1631,14444,1.7,56.79,4.08,19119243,0,21.24,178.1,1.08,1770
(주)광림,14200,Dec-14,1138,-2674,1.03,81.54,0,19119243,0,-10.53,-30.24,0.83,1510
(주)광림,14200,Dec-15,9224,391,6.92,80.89,0,19119243,0,156.31,710.82,1.78,3100
(주)광림,14200,Dec-16,437,5609,0.29,68.56,185.82,48498486,0,-63.2,-95.26,0.59,7860
(주)광림,14200,Dec-17,86196,10129,33.05,109.33,50.35,48498486,0,13.88,19608.62,0.38,3835
(주)광림,14200,Dec-18,-58294,2376,-19.24,95.47,191.83,49624189,0,-24.07,0,0.25,2495
(주)광림,14200,Dec-19,-68291,2180,-31.77,218.64,331.35,52922234,0,23.51,0,0.43,2225
(주)광림,14200,Dec-20,-10061,22231,-4.7,58.57,6.73,52922234,0,11.81,0,0.49,1680
(주)광림,14200,Dec-21,-9719,7788,-3.83,33.59,49.88,75241358,0,31.37,0,0.54,2010
(주)광명전기,17040,Dec-11,-75,3284,-0.08,75.46,91.36,43337615,0,-15.07,0,0.61,3405
(주)광명전기,17040,Dec-12,-1564,1707,-1.53,89.02,168.03,43337615,0,36.83,0,0.78,2485
(주)광명전기,17040,Dec-13,5301,1065,5.06,73.51,231.92,43337615,0,13.9,0,0.86,1985
(주)광명전기,17040,Dec-14,6979,10690,6.2,77.36,13.8,43337615,0,28.18,31.64,1.03,2295
(주)광명전기,17040,Dec-15,3443,16322,3.03,51.13,8.59,43337615,0,-19.69,-50.67,0.82,2360
(주)광명전기,17040,Dec-16,15613,3017,13.39,45.25,67.63,43337615,0,4.23,353.52,0.83,3260
(주)광명전기,17040,Dec-17,-1350,6533,-1.06,50.86,29.11,43337615,0,8.41,0,0.83,2590
(주)광명전기,17040,Dec-18,3183,-2808,2.52,41.11,0,43337615,0,-7.74,0,0.77,2620
(주)광명전기,17040,Dec-19,6470,24195,4.89,49.27,6.25,43337615,0,28.94,103.31,0.94,2280
(주)광명전기,17040,Dec-20,4892,8939,3.37,51.25,15.07,43337615,0,-9.98,-24.39,0.78,2010
(주)광명전기,17040,Dec-21,4589,-1592,3.06,46.27,0,43337615,0,9.08,-6.2,0.82,2570
(주)광무,29480,Dec-11,-51537,12842,-50.54,74.12,39.35,125422055,0,-37.27,0,0.49,916
(주)광무,29480,Dec-12,-15113,-3834,-20.7,64.75,0,12935700,0,-19.76,0,0.55,178
(주)광무,29480,Dec-13,-33154,1034,-74.46,154.61,0,18853386,0,-74.99,0,0.23,1565
(주)광무,29480,Dec-14,-860,2934,-3.03,227.58,32.9,18853386,0,280.1,0,1.35,740
(주)광무,29480,Dec-15,-2728,-172,-11.13,172.88,0,22555655,0,-54.05,0,0.72,2170
(주)광무,29480,Dec-16,96,733,0.38,261.22,643.99,22555655,0,49.76,0,1.05,1560
(주)광무,29480,Dec-17,-3353,771,-11.55,113.62,185.15,31903723,0,-18.5,0,0.74,1050
(주)광무,29480,Dec-18,-4875,-572,-17.74,168.36,0,32795285,0,-3.87,0,0.75,469
(주)광무,29480,Dec-19,-6275,-2389,-15.09,157.44,0,60855285,0,21.91,0,0.61,1000
(주)광무,29480,Dec-20,-19142,-1030,-40.63,53.17,0,79665776,0,-0.94,0,0.53,575
(주)광무,29480,Dec-21,-880,-887,-1.29,96.54,0,113955215,0,-27.33,0,0.27,1375
(주)광주신세계,37710,Dec-11,52282,65726,14.77,22.74,5.52,1600000,0,5.69,17.89,0.62,171000
(주)광주신세계,37710,Dec-12,53770,63588,13.25,19.09,6.96,1600000,0,-2.65,2.85,0.53,232500
(주)광주신세계,37710,Dec-13,48570,69064,8.94,60.6,8.48,1600000,0,-3.37,-9.67,0.38,252500
(주)광주신세계,37710,Dec-14,42236,69643,6.45,45.5,10.72,1600000,0,-0.86,-13.04,0.31,307000
(주)광주신세계,37710,Dec-15,45901,68418,7,34.21,11.8,1600000,0,0.25,8.68,0.31,283000
(주)광주신세계,37710,Dec-16,45554,66960,6.93,22.69,9.07,1600000,0,2.48,-0.76,0.32,248500
(주)광주신세계,37710,Dec-17,47846,68533,7.3,13.06,8.39,1600000,0,-0.37,5.03,0.32,229500
(주)광주신세계,37710,Dec-18,45093,71008,6.67,12.17,7.31,1600000,0,-35.5,-5.75,0.2,180000
(주)광주신세계,37710,Dec-19,47669,88974,6.58,13.8,4.49,1600000,0,14.54,5.71,0.21,164000
(주)광주신세계,37710,Dec-20,43160,66606,5.62,12.34,5.73,1600000,0,-4.76,-9.46,0.19,153000
(주)광주신세계,37710,Dec-21,52393,92324,6.4,14.28,4.98,1600000,0,15.23,21.39,0.21,181000
(주)구영테크,53270,Dec-11,986,4222,1.08,239.53,85.57,12859875,0,2.88,-74.84,0.69,1380
(주)구영테크,53270,Dec-12,1250,6941,1.22,273.49,8.15,12859875,0,4.68,26.82,0.64,1440
(주)구영테크,53270,Dec-13,1137,9498,1.1,217.11,3.67,12859875,0,16.55,-9.02,0.74,1485
(주)구영테크,53270,Dec-14,1327,1844,1.33,140.63,0,19794174,0,1.99,16.64,0.78,1370
(주)구영테크,53270,Dec-15,3196,12320,3.13,133.2,6.23,19794174,0,11.97,140.92,0.85,2190
(주)구영테크,53270,Dec-16,3920,14250,3.7,134.54,4.22,19794174,0,-13.53,22.65,0.71,2365
(주)구영테크,53270,Dec-17,1239,5948,1,196.34,15.03,19794174,0,-1.36,-68.39,0.6,2080
(주)구영테크,53270,Dec-18,3912,-420,2.74,153.18,0,26394174,0,10.27,215.7,0.57,1540
(주)구영테크,53270,Dec-19,1558,13489,1.08,140.39,6.1,26394174,0,13.68,-60.17,0.65,1820
(주)구영테크,53270,Dec-20,902,9962,0.62,157.34,7.39,26394174,0,-8.9,-42.13,0.58,1650
(주)구영테크,53270,Dec-21,2853,10598,1.89,143.58,17.43,26394174,0,19.8,216.38,0.67,3340
(주)국동,5320,Dec-11,-12931,587,-26.04,1469.67,0,4009154,0,-9.5,0,2.02,1090
(주)국동,5320,Dec-12,263,3750,0.67,1190.51,3.65,4009154,0,-8.56,0,2.34,1390
(주)국동,5320,Dec-13,2374,-843,6.25,575.8,0,4566254,0,4.58,804.19,2.52,1820
(주)국동,5320,Dec-14,4693,-837,10.03,272.43,0,4696124,0,23.14,97.66,2.52,10000
(주)국동,5320,Dec-15,5322,3049,8.9,195.78,86.32,4696124,0,-13.09,13.41,1.71,10100
(주)국동,5320,Dec-16,4380,1725,5.75,114.92,0,5914052,0,24.26,-17.7,1.67,7990
(주)국동,5320,Dec-17,-6593,173,-8.18,94.5,0,13032774,0,2.15,0,1.61,3110
(주)국동,5320,Dec-18,1352,-3420,1.73,93.3,0,13740480,0,5.23,0,1.76,2690
(주)국동,5320,Dec-19,-6990,10033,-7.87,78.21,7.26,27596156,0,-15.08,0,1.31,1235
(주)국동,5320,Dec-20,-891,38421,-0.78,103.36,5.92,38845864,0,43.81,0,1.46,4200
(주)국동,5320,Dec-21,-1927,-17284,-1.6,36.63,0,54962976,0,-33.14,0,0.93,2735
(주)국보,1140,Dec-11,-177,5081,-0.18,187.58,5.9,1027304,0,8.94,0,1.23,11300
(주)국보,1140,Dec-12,-1916,-849,-2,196.8,0,1027304,0,-7.71,0,1.14,12250
(주)국보,1140,Dec-13,-3767,3965,-3.99,242.92,4.47,1027304,0,-0.17,0,1.15,11200
(주)국보,1140,Dec-14,0,1048,-7.27,317.44,288.84,1027304,0,-17.56,0,0.98,12600
(주)국보,1140,Dec-15,0,93,-4.39,368.4,0,1027304,0,-5.11,0,1.02,19450
(주)국보,1140,Dec-16,0,1114,-6.39,487,184.38,1027304,0,-8.79,0,0.99,21000
(주)국보,1140,Dec-17,0,-1742,-3.75,335.3,0,1682304,0,-4,0,1.01,9380
(주)국보,1140,Dec-18,0,-5108,-7,293.84,0,1682304,0,-10.36,0,1.16,11350
(주)국보,1140,Dec-19,0,-488,-19.12,368.02,0,23966505,0,-12.9,0,1.13,2435
(주)국보,1140,Dec-20,-10081,-10463,-15.32,137.72,0,49376445,0,-8.59,0,0.81,1805
(주)국보,1140,Dec-21,-15307,1179,-19.77,135.58,108.07,65408729,0,0.24,0,0.69,1570
(주)국보디자인,66620,Dec-11,6608,17229,8.6,63.4,4.36,7500000,0,19.42,65.76,1.6,4875
(주)국보디자인,66620,Dec-12,8632,17101,10.03,59.35,5.92,7500000,0,-3.85,30.63,1.38,6800
(주)국보디자인,66620,Dec-13,9418,19869,8.77,87.79,5.31,7500000,0,29.34,9.11,1.43,10100
(주)국보디자인,66620,Dec-14,7901,16871,6.38,78.4,11.63,7500000,0,3.3,-16.1,1.28,13600
(주)국보디자인,66620,Dec-15,6948,5696,5.46,70.99,36,7500000,0,-0.39,-12.07,1.24,19300
(주)국보디자인,66620,Dec-16,11905,17358,8.51,87.87,11.48,7500000,0,21.54,71.35,1.37,17200
(주)국보디자인,66620,Dec-17,14150,23827,9.15,67.74,10.81,7500000,0,37,18.85,1.7,18300
(주)국보디자인,66620,Dec-18,14099,5443,8.81,56.13,880.81,7500000,0,-11.97,-0.36,1.44,13400
(주)국보디자인,66620,Dec-19,9509,7562,5.29,76.45,23.68,7500000,0,2.58,-32.56,1.32,17050
(주)국보디자인,66620,Dec-20,16488,30963,7.39,63.17,4.85,7500000,0,7.07,73.39,1.14,17600
(주)국보디자인,66620,Dec-21,17110,24143,5.97,55.4,15.19,7500000,0,16.42,3.78,1.03,21000
(주)국순당,43650,Dec-11,5641,9961,2.9,11.38,35.94,17858304,0,19.79,-64.76,0.64,7970
(주)국순당,43650,Dec-12,5123,8247,2.58,9.22,22.96,17858304,0,-7.35,-9.18,0.58,7390
(주)국순당,43650,Dec-13,2347,7754,1.15,9.26,23.25,17858304,0,-16.51,-54.19,0.47,5940
(주)국순당,43650,Dec-14,1998,7577,0.98,10.14,23.73,17858304,0,-7.25,-14.88,0.44,5900
(주)국순당,43650,Dec-15,-4855,-5532,-2.37,9.35,0,17858304,0,-15.94,0,0.37,6410
(주)국순당,43650,Dec-16,-2213,323,-1.1,9.22,58.13,17858304,0,-8.71,0,0.34,6940
(주)국순당,43650,Dec-17,9847,-678,4.82,8.91,7.87,17858304,0,-12.19,0,0.29,5680
(주)국순당,43650,Dec-18,15171,-3025,7.06,8.71,7.24,17858304,0,-12.33,54.06,0.24,4060
(주)국순당,43650,Dec-19,572,-2271,0.27,6.64,0,17858304,0,-8.8,-96.23,0.22,3250
(주)국순당,43650,Dec-20,15418,7321,7.07,7.5,8.56,17858304,0,4.79,2595.88,0.23,5620
(주)국순당,43650,Dec-21,16884,10663,7.18,9.04,22.66,17858304,0,22.63,9.51,0.26,9130
(주)국영지앤엠,6050,Dec-11,-1753,3426,-3.25,86.43,34,20412792,0,1.5,0,0.79,1485
(주)국영지앤엠,6050,Dec-12,4832,-6811,7.97,30.98,0,29412792,0,2.85,0,0.72,897
(주)국영지앤엠,6050,Dec-13,953,5650,1.55,36.17,6.93,29412792,0,27.43,-80.27,0.9,989
(주)국영지앤엠,6050,Dec-14,396,3468,0.65,24.88,12.41,29961037,0,-7.7,-58.51,0.84,999
(주)국영지앤엠,6050,Dec-15,-534,832,-0.87,30.1,139.32,32921561,0,-22.11,0,0.65,2465
(주)국영지앤엠,6050,Dec-16,386,-1819,0.6,29.89,0,34237349,0,28.3,0,0.8,2195
(주)국영지앤엠,6050,Dec-17,1432,-72,2.17,25.64,345.68,34895243,0,22.16,271.36,0.95,1130
(주)국영지앤엠,6050,Dec-18,-355,5448,-0.56,16.59,16.54,34895243,0,-10.44,0,0.89,1580
(주)국영지앤엠,6050,Dec-19,1090,-2584,1.69,29.97,0,34895243,0,29.68,0,1.13,1960
(주)국영지앤엠,6050,Dec-20,-1305,5683,-1.88,37.28,30.37,34895243,0,-11.82,0,0.93,2770
(주)국영지앤엠,6050,Dec-21,-4860,-1625,-7.13,43.61,0,34895243,0,-14.53,0,0.81,1840
(주)국전약품,307750,Dec-18,-27,-19,,,,5010000,0,,,,2010
(주)국전약품,307750,Dec-19,-34,-38,-0.33,8.06,0,5010000,0,0,0,0,2020
(주)국전약품,307750,Dec-20,-3317,11067,-5.74,79.34,55,38538019,0,0,0,1.39,9950
(주)국전약품,307750,Dec-21,4038,3734,4.9,28.67,328.73,49069269,0,5.87,0,1.04,10950
(주)그래디언트,35080,Dec-11,-4906,-6923,-1.1,55.94,205.98,60842093,0,9.8,0,0.02,6700
(주)그래디언트,35080,Dec-12,15794,-3037,3.15,17.13,0,60842093,0,17.36,0,0.02,6980
(주)그래디언트,35080,Dec-13,-9665,-2514,-2.02,17.63,0,60842093,0,-28.79,0,0.02,10650
(주)그래디언트,35080,Dec-14,626,-4056,0.13,8.53,0,60000000,0,-2.35,0,0.02,9200
(주)그래디언트,35080,Dec-15,13113,-2130,2.81,10.27,194.13,59500000,0,66,1995.32,0.03,11050
(주)그래디언트,35080,Dec-16,-40599,-14353,-9.22,3.93,0,59000000,0,28.33,0,0.04,5020
(주)그래디언트,35080,Dec-17,-54754,-2171,-14.63,4.66,51.25,58500000,0,-24.41,0,0.03,3940
(주)그래디언트,35080,Dec-18,4405,-2381,1.29,4.38,47.47,58500000,0,-1.98,0,0.04,2350
(주)그래디언트,35080,Dec-19,4125,-3858,1.22,5.02,26.91,58500000,0,-28.75,-6.35,0.03,2170
(주)그래디언트,35080,Dec-20,806,-23431,0.18,62.94,0,81189163,0,1840.22,-80.45,0.38,2150
(주)그래디언트,35080,Dec-21,-17403,7764,-3.01,82.51,39.95,81189163,0,-91.04,0,0.03,5420
(주)그리티,204020,Dec-11,,,,,,,,,,,
(주)그리티,204020,Dec-12,,,,,,,,,,,
(주)그리티,204020,Dec-13,,,,,,,,,,,
(주)그리티,204020,Dec-14,6541,7376,14.31,14.72,0,4311014,0,0,0,2.17,
(주)그리티,204020,Dec-15,5345,6627,11.24,12.57,0,4311014,0,2.61,-18.29,2.14,
(주)그리티,204020,Dec-16,4858,5922,9.24,16.92,0,8622028,0,3.07,-9.12,2,
(주)그리티,204020,Dec-17,7757,-313,13.12,14.76,0,8622028,0,18.41,59.7,2.1,
(주)그리티,204020,Dec-18,6019,9664,8.08,16.89,19.51,10073715,0,-5.83,-22.41,1.57,7190
(주)그리티,204020,Dec-19,2627,595,3.03,16,0,20147430,0,3.36,-56.36,1.4,2790
(주)그리티,204020,Dec-20,1540,3528,1.82,12.72,28.99,20147430,0,-0.93,-41.38,1.42,2995
(주)그리티,204020,Dec-21,-10471,-3980,-13.39,14.5,0,20147430,0,-13.13,0,1.33,2645
(주)그린플러스,186230,Dec-11,,,,,,,,,,,
(주)그린플러스,186230,Dec-12,,,,,,,,,,,
(주)그린플러스,186230,Dec-13,,,,,,,,,,,
(주)그린플러스,186230,Dec-14,,,,,,,,,,,
(주)그린플러스,186230,Dec-15,,,,,,,,,,,
(주)그린플러스,186230,Dec-16,,,,,,,,,,,
(주)그린플러스,186230,Dec-17,,,,,,,,,,,
(주)그린플러스,186230,Dec-18,2213,3026,4.55,107.34,0,2814304,970310,0,0,0.87,
(주)그린플러스,186230,Dec-19,0,843,4.63,53.89,0,4823871,0,-6.28,10.06,0.75,11200
(주)그린플러스,186230,Dec-20,0,6953,-2.98,117.5,20.12,9607742,0,40.61,0,0.86,12800
(주)그린플러스,186230,Dec-21,0,1706,-5.05,44.66,322.09,10820188,1034482,37.25,0,0.95,15750
(주)글로벌스탠다드테크놀로지,83450,Dec-11,0,4956,5.38,88.63,10.03,7520000,0,-11.99,-62.08,0.95,3570
(주)글로벌스탠다드테크놀로지,83450,Dec-12,5404,3225,10.94,46.95,15.55,8418874,0,54.38,134.75,1.27,4160
(주)글로벌스탠다드테크놀로지,83450,Dec-13,5076,3340,9.57,45.66,29.33,8913253,0,25.72,-6.07,1.49,5410
